order_id,customer_id,product_id,quantity,order_date,status,payment_amount
7988,7988,7988,9,03-02-2026,Cancelled,376.74
7989,7989,7989,4,07-12-2025,Completed,2246.92
7990,7990,7990,10,31-08-2023,Cancelled,2881.79
7991,7991,7991,0,15-01-2024,NA,9582.67
7992,7992,7992,3,31-10-2025,Cancelled,879.4
7993,7993,7993,4,16-05-2023,Cancelled,9113.06
7994,7994,7994,0,06-07-2024,NA,0
7995,7995,7995,3,07-04-2026,Cancelled,6770.48
7996,7996,7996,1,29-11-2023,Completed,2703.74
7997,7997,7997,2,09-05-2025,Pending,12073.92
7998,7998,7998,10,29-09-2023,NA,14584.67
7999,7999,7999,3,25-07-2024,Completed,3811.02
8000,8000,8000,3,13-08-2024,Completed,185.35
8001,8001,8001,3,20-07-2024,Pending,1987.81
8002,8002,8002,9,03-09-2024,Pending,8421.91
8003,8003,8003,2,30-10-2025,NA,8422.17
8004,8004,8004,0,13-07-2024,Completed,4582.93
8005,8005,8005,4,09-12-2024,Cancelled,5438.32
8006,8006,8006,0,18-07-2024,NA,13812.28
8007,8007,8007,5,11-01-2025,Cancelled,4365.43
8008,8008,8008,6,05-03-2024,Cancelled,12249.21
8009,8009,8009,1,22-01-2026,Completed,14952.94
8010,8010,8010,7,13-12-2024,NA,1345.48
8011,8011,8011,3,05-12-2025,Pending,10680.62
8012,8012,8012,8,16-07-2025,Pending,2535.62
8013,8013,8013,3,19-03-2024,Completed,13854.91
8014,8014,8014,8,03-04-2025,Completed,340.89
8015,8015,8015,6,09-01-2024,NA,2833.02
8016,8016,8016,3,12-02-2026,Completed,5474.07
8017,8017,8017,-2,06-04-2026,Pending,10965.72
8018,8018,8018,0,31-01-2025,Completed,4359.98
8019,8019,8019,4,30-07-2023,NA,0
8020,8020,8020,-2,22-01-2025,NA,5567.27
8021,8021,8021,-2,07-04-2025,Completed,4285.6
8022,8022,8022,5,09-12-2025,Completed,11746.85
8023,8023,8023,6,05-07-2025,Pending,14269.97
8024,8024,8024,2,08-05-2025,Cancelled,3384.6
8025,8025,8025,9,01-11-2025,Completed,2838.22
8026,8026,8026,8,30-09-2025,NA,7560.56
8027,8027,8027,9,01-09-2023,Cancelled,5469.61
8028,8028,8028,6,31-03-2026,Pending,6108.78
8029,8029,8029,0,31-08-2025,Pending,5823.78
8030,8030,8030,4,31-07-2024,NA,28.51
8031,8031,8031,4,04-10-2025,NA,5812.35
8032,8032,8032,1,09-10-2024,NA,13622.26
8033,8033,8033,2,29-03-2025,Completed,13586.73
8034,8034,8034,0,17-08-2025,NA,1549.86
8035,8035,8035,-2,24-12-2025,Pending,2119.44
8036,8036,8036,-2,03-09-2023,NA,2461.19
8037,8037,8037,0,23-11-2024,Pending,6651.81
8038,8038,8038,8,09-03-2026,Completed,12076.91
8039,8039,8039,7,26-04-2025,NA,14725.98
8040,8040,8040,0,20-03-2025,Cancelled,12972.47
8041,8041,8041,0,23-02-2025,Completed,11800.55
8042,8042,8042,-2,10-05-2025,Completed,2058.86
8043,8043,8043,4,12-12-2025,Pending,10190.8
8044,8044,8044,2,28-07-2024,NA,5599.69
8045,8045,8045,7,12-03-2025,Cancelled,12197.31
8046,8046,8046,6,03-05-2026,Completed,13580.75
8047,8047,8047,1,16-09-2023,Pending,1403.95
8048,8048,8048,0,10-11-2025,NA,4752.29
8049,8049,8049,7,21-03-2025,Completed,13303.82
8050,8050,8050,4,05-06-2023,Pending,8090.88
8051,8051,8051,6,04-02-2024,Completed,10462.68
8052,8052,8052,7,15-08-2025,Cancelled,8089.04
8053,8053,8053,7,29-05-2023,Completed,2449.07
8054,8054,8054,3,19-08-2024,Completed,2379.63
8055,8055,8055,2,20-05-2025,Completed,9501.94
8056,8056,8056,0,24-12-2025,Completed,6434.78
8057,8057,8057,4,19-12-2023,NA,11665.79
8058,8058,8058,5,01-06-2024,NA,13949.36
8059,8059,8059,0,01-10-2025,Completed,490.07
8060,8060,8060,4,13-09-2023,Pending,481.25
8061,8061,8061,3,18-10-2023,Completed,0
8062,8062,8062,9,26-11-2024,Completed,12178.52
8063,8063,8063,6,28-03-2024,Pending,4959.63
8064,8064,8064,8,02-02-2026,Cancelled,8578.34
8065,8065,8065,8,16-05-2023,Pending,8253.15
8066,8066,8066,5,09-04-2024,NA,10010.96
8067,8067,8067,2,06-02-2026,NA,14316.92
8068,8068,8068,1,07-10-2023,Cancelled,1572.08
8069,8069,8069,0,05-01-2025,Completed,5075.04
8070,8070,8070,9,06-04-2024,NA,4410.79
8071,8071,8071,1,25-01-2026,Completed,1654.65
8072,8072,8072,0,29-11-2023,Completed,10095.66
8073,8073,8073,-2,02-02-2026,Completed,774.31
8074,8074,8074,7,07-11-2024,NA,7360.17
8075,8075,8075,3,23-04-2025,Pending,622.77
8076,8076,8076,8,10-01-2024,Cancelled,13940.32
8077,8077,8077,6,23-06-2023,Pending,5773.22
8078,8078,8078,10,02-03-2024,Completed,7437.93
8079,8079,8079,9,18-03-2024,Pending,1272.14
8080,8080,8080,1,24-03-2025,Completed,11244.13
8081,8081,8081,-2,15-06-2023,Completed,11326.36
8082,8082,8082,9,03-06-2024,Completed,2016.27
8083,8083,8083,5,11-10-2025,Completed,671.42
8084,8084,8084,-2,13-09-2023,Pending,1400.73
8085,8085,8085,7,02-07-2024,NA,0
8086,8086,8086,10,29-06-2025,Completed,1177.71
8087,8087,8087,5,04-06-2025,Cancelled,8493.72
8088,8088,8088,7,30-12-2024,Completed,456.53
8089,8089,8089,4,24-07-2023,Completed,4740.95
8090,8090,8090,8,24-02-2026,Cancelled,10878.76
8091,8091,8091,1,25-03-2024,Completed,12617.81
8092,8092,8092,9,17-08-2023,Completed,14790.01
8093,8093,8093,9,22-08-2023,Completed,4642.56
8094,8094,8094,1,08-11-2024,Completed,13251.9
8095,8095,8095,7,27-04-2024,Pending,10941.06
8096,8096,8096,5,14-04-2026,Cancelled,2420.35
8097,8097,8097,1,09-07-2023,Completed,1144.51
8098,8098,8098,10,11-10-2023,Completed,8668.71
8099,8099,8099,5,05-03-2024,NA,12991.44
8100,8100,8100,4,23-06-2024,Cancelled,14495.76
8101,8101,8101,3,17-02-2025,Cancelled,6052.83
8102,8102,8102,4,22-09-2024,Pending,900.3
8103,8103,8103,0,08-05-2023,NA,9000.5
8104,8104,8104,-2,01-03-2024,NA,11375.97
8105,8105,8105,4,23-08-2025,Pending,4117.02
8106,8106,8106,4,06-07-2024,Completed,0
8107,8107,8107,9,14-04-2024,NA,0
8108,8108,8108,3,07-07-2024,NA,10284.34
8109,8109,8109,10,04-06-2023,Completed,12686.24
8110,8110,8110,3,02-03-2025,NA,4368.67
8111,8111,8111,10,26-03-2024,NA,2941.6
8112,8112,8112,0,18-07-2024,Cancelled,10744.86
8113,8113,8113,4,10-06-2023,Completed,5863.77
8114,8114,8114,4,13-04-2026,Completed,3097.17
8115,8115,8115,8,23-03-2024,Cancelled,625.79
8116,8116,8116,9,13-03-2025,Completed,14936.06
8117,8117,8117,-2,01-09-2024,NA,12941.14
8118,8118,8118,0,31-12-2025,Completed,8523.79
8119,8119,8119,-2,07-03-2026,Completed,12626.2
8120,8120,8120,10,02-08-2024,Completed,0
8121,8121,8121,1,06-10-2023,Completed,1975.61
8122,8122,8122,6,28-07-2024,NA,10813.64
8123,8123,8123,8,23-05-2023,Pending,14896.02
8124,8124,8124,5,19-06-2024,Completed,11497.16
8125,8125,8125,0,26-02-2026,Cancelled,0
8126,8126,8126,9,13-03-2024,Completed,1538.47
8127,8127,8127,8,22-10-2023,Pending,4449.61
8128,8128,8128,1,31-12-2025,Completed,10881.78
8129,8129,8129,1,26-05-2024,NA,2555.23
8130,8130,8130,4,10-01-2025,Cancelled,7618.26
8131,8131,8131,3,18-11-2025,NA,13936.71
8132,8132,8132,1,15-09-2025,Cancelled,14897.52
8133,8133,8133,4,29-06-2025,NA,10257.75
8134,8134,8134,3,09-10-2025,Pending,3949.1
8135,8135,8135,6,29-10-2025,Pending,6729.38
8136,8136,8136,4,13-07-2025,Completed,1680.76
8137,8137,8137,3,24-04-2025,Completed,11467.66
8138,8138,8138,7,10-11-2025,Completed,6865.16
8139,8139,8139,1,29-10-2024,Cancelled,3251.47
8140,8140,8140,-2,26-09-2025,Completed,10737.44
8141,8141,8141,5,27-09-2023,NA,3299.58
8142,8142,8142,8,10-03-2026,Completed,5999.92
8143,8143,8143,4,25-05-2024,NA,14318.24
8144,8144,8144,6,30-09-2024,Completed,8717.37
8145,8145,8145,4,20-07-2023,Pending,4472.18
8146,8146,8146,1,14-03-2025,Pending,1452.23
8147,8147,8147,3,16-09-2024,NA,3248.8
8148,8148,8148,-2,19-08-2023,Completed,1737.81
8149,8149,8149,6,21-09-2025,Pending,13463.84
8150,8150,8150,1,28-04-2026,NA,1066.14
8151,8151,8151,9,04-07-2023,Cancelled,14188.5
8152,8152,8152,-2,30-12-2024,Completed,10619.27
8153,8153,8153,7,02-02-2026,Cancelled,8093.89
8154,8154,8154,2,03-12-2025,Pending,6069.12
8155,8155,8155,6,26-10-2023,Completed,7956.08
8156,8156,8156,3,19-01-2024,NA,4632.87
8157,8157,8157,2,16-04-2026,Pending,9732.1
8158,8158,8158,2,01-06-2024,NA,12719.67
8159,8159,8159,3,29-04-2024,Completed,10309.26
8160,8160,8160,2,29-03-2025,NA,1641.71
8161,8161,8161,4,23-07-2024,Completed,11462.25
8162,8162,8162,3,21-06-2023,Pending,466.12
8163,8163,8163,4,08-10-2023,Cancelled,13486.04
8164,8164,8164,4,17-01-2026,NA,1503.72
8165,8165,8165,7,14-01-2024,NA,13958.11
8166,8166,8166,10,30-07-2023,Pending,9041.21
8167,8167,8167,6,19-12-2025,Cancelled,13134.47
8168,8168,8168,4,16-02-2026,Completed,2134.85
8169,8169,8169,1,23-03-2024,Cancelled,2197.29
8170,8170,8170,9,18-10-2024,Completed,14036.18
8171,8171,8171,1,18-11-2025,Pending,0
8172,8172,8172,9,29-12-2023,Completed,8073.02
8173,8173,8173,-2,18-09-2024,Cancelled,10536.46
8174,8174,8174,4,23-10-2023,Completed,378.13
8175,8175,8175,10,17-07-2024,Cancelled,12173.29
8176,8176,8176,6,03-12-2023,Cancelled,6840.08
8177,8177,8177,5,15-07-2023,Pending,10780.46
8178,8178,8178,0,10-05-2023,Completed,6607.04
8179,8179,8179,3,11-11-2024,Pending,6033.22
8180,8180,8180,0,02-01-2024,Cancelled,9828.84
8181,8181,8181,6,11-04-2025,NA,6132.53
8182,8182,8182,8,12-09-2025,NA,1047.67
8183,8183,8183,4,27-02-2025,Pending,5365.49
8184,8184,8184,4,17-10-2023,NA,1800.56
8185,8185,8185,6,19-03-2025,Pending,1917.89
8186,8186,8186,3,01-03-2026,Completed,2695.94
8187,8187,8187,5,09-01-2025,Cancelled,663.44
8188,8188,8188,9,06-04-2025,NA,1484.4
8189,8189,8189,2,11-08-2023,Pending,9608.99
8190,8190,8190,0,05-06-2023,NA,9734.56
8191,8191,8191,1,09-12-2023,Cancelled,6084.2
8192,8192,8192,0,13-01-2026,Pending,11631.87
8193,8193,8193,10,14-04-2025,Completed,0
8194,8194,8194,5,11-07-2023,Cancelled,8195.55
8195,8195,8195,5,10-04-2026,Cancelled,13117.04
8196,8196,8196,1,19-07-2024,Completed,8770.98
8197,8197,8197,1,16-09-2025,Completed,10916.33
8198,8198,8198,9,03-11-2023,Completed,6142.72
8199,8199,8199,1,28-12-2025,Pending,4888.87
8200,8200,8200,7,03-08-2025,Pending,12379.61
8201,8201,8201,9,23-04-2024,Cancelled,11190.63
8202,8202,8202,3,24-12-2025,Completed,12426.32
8203,8203,8203,5,16-01-2025,NA,831.68
8204,8204,8204,6,17-03-2025,NA,11150.46
8205,8205,8205,2,19-03-2024,Pending,13106.33
8206,8206,8206,4,26-06-2024,Completed,2122.27
8207,8207,8207,1,26-11-2023,NA,9274.87
8208,8208,8208,0,14-06-2024,Completed,1336.13
8209,8209,8209,-2,30-06-2025,Cancelled,0
8210,8210,8210,2,13-09-2025,Completed,894.64
8211,8211,8211,2,08-07-2024,NA,11318.39
8212,8212,8212,4,21-12-2023,Cancelled,3533.59
8213,8213,8213,4,14-09-2024,Pending,5699
8214,8214,8214,1,27-09-2024,Completed,10744.17
8215,8215,8215,4,18-09-2023,Completed,10608.56
8216,8216,8216,4,10-05-2023,Cancelled,9212.32
8217,8217,8217,4,24-07-2024,Completed,11685.39
8218,8218,8218,3,28-10-2023,NA,11407.4
8219,8219,8219,4,18-01-2025,Cancelled,8394.98
8220,8220,8220,1,31-03-2026,Completed,7604.15
8221,8221,8221,7,05-10-2023,Completed,12179.26
8222,8222,8222,2,23-12-2024,Completed,4761.34
8223,8223,8223,5,05-12-2023,Completed,5727.42
8224,8224,8224,8,28-09-2023,NA,4544.45
8225,8225,8225,4,08-08-2025,NA,3423.98
8226,8226,8226,9,01-09-2025,Completed,12506.36
8227,8227,8227,-2,24-11-2025,Completed,13486.42
8228,8228,8228,4,15-08-2023,Pending,0
8229,8229,8229,10,09-12-2025,Completed,8548.73
8230,8230,8230,-2,31-05-2025,Cancelled,9299.59
8231,8231,8231,1,16-01-2024,Pending,6757.45
8232,8232,8232,7,17-11-2024,NA,4350.88
8233,8233,8233,2,22-11-2025,Completed,5961.7
8234,8234,8234,4,29-07-2025,Cancelled,7403.28
8235,8235,8235,8,16-03-2025,Pending,4643.03
8236,8236,8236,0,03-11-2023,Pending,14862.15
8237,8237,8237,2,06-01-2024,Completed,9597.39
8238,8238,8238,10,22-03-2025,Completed,19.56
8239,8239,8239,0,09-04-2024,Completed,5955.25
8240,8240,8240,7,04-10-2024,Cancelled,7331.98
8241,8241,8241,7,10-09-2025,Cancelled,7108.38
8242,8242,8242,0,31-03-2025,NA,12199.68
8243,8243,8243,-2,14-06-2024,NA,6761.16
8244,8244,8244,3,19-12-2023,Cancelled,2018.86
8245,8245,8245,-2,12-03-2026,NA,9750.14
8246,8246,8246,7,28-09-2024,NA,2756.83
8247,8247,8247,9,29-07-2023,Pending,6856.69
8248,8248,8248,0,05-05-2026,NA,3476.02
8249,8249,8249,4,30-04-2024,Pending,4931.16
8250,8250,8250,7,16-12-2023,Completed,10582.7
8251,8251,8251,6,03-04-2026,Pending,0
8252,8252,8252,2,17-12-2023,Cancelled,11996.29
8253,8253,8253,5,04-05-2024,Pending,4969.77
8254,8254,8254,0,15-12-2025,Completed,5653.45
8255,8255,8255,3,22-06-2023,Pending,6826.68
8256,8256,8256,4,16-05-2025,Pending,9870.08
8257,8257,8257,6,19-03-2025,Completed,40.89
8258,8258,8258,-2,11-03-2026,NA,14129.26
8259,8259,8259,-2,01-10-2025,Completed,2939.19
8260,8260,8260,4,17-07-2023,Completed,7800.08
8261,8261,8261,9,15-01-2025,Completed,9787.78
8262,8262,8262,1,27-02-2025,Completed,5161.18
8263,8263,8263,4,05-04-2025,Cancelled,5951.38
8264,8264,8264,9,22-04-2025,Pending,0
8265,8265,8265,0,01-04-2024,Completed,13187.42
8266,8266,8266,4,24-11-2025,Completed,7195.06
8267,8267,8267,2,13-05-2025,Cancelled,643.81
8268,8268,8268,2,07-07-2023,NA,2188.68
8269,8269,8269,8,14-06-2024,Completed,5167.17
8270,8270,8270,2,25-10-2023,Completed,0
8271,8271,8271,10,20-11-2024,Pending,1531.9
8272,8272,8272,1,17-01-2025,Completed,9507.39
8273,8273,8273,7,29-06-2025,Cancelled,11081.68
8274,8274,8274,3,11-07-2023,Cancelled,4520.21
8275,8275,8275,2,01-02-2024,NA,1763.07
8276,8276,8276,7,27-08-2024,Pending,6310.93
8277,8277,8277,0,25-09-2024,NA,11264.99
8278,8278,8278,-2,11-10-2024,NA,7551.35
8279,8279,8279,8,15-06-2023,Cancelled,2615.62
8280,8280,8280,0,18-12-2024,NA,9025.32
8281,8281,8281,4,28-05-2024,Completed,4209.41
8282,8282,8282,8,21-07-2024,Pending,3898.3
8283,8283,8283,4,15-05-2025,Cancelled,9194.87
8284,8284,8284,2,20-10-2023,Completed,5022.52
8285,8285,8285,0,21-02-2025,NA,10687.63
8286,8286,8286,4,18-10-2025,Pending,14245.31
8287,8287,8287,7,02-02-2025,Cancelled,14117.77
8288,8288,8288,4,06-06-2023,Completed,13231.21
8289,8289,8289,10,20-11-2025,Pending,10942.24
8290,8290,8290,4,11-01-2024,Cancelled,850.01
8291,8291,8291,7,19-01-2025,NA,8244.68
8292,8292,8292,5,29-01-2026,Cancelled,459.67
8293,8293,8293,4,24-12-2025,Cancelled,10393.33
8294,8294,8294,5,26-02-2026,Completed,12860.19
8295,8295,8295,2,25-06-2023,Completed,13671.45
8296,8296,8296,0,21-10-2024,Completed,12172.89
8297,8297,8297,9,27-10-2023,Completed,4936.68
8298,8298,8298,7,19-07-2023,NA,11359.74
8299,8299,8299,5,22-08-2025,Cancelled,3817.23
8300,8300,8300,8,21-08-2025,Pending,5560.37
8301,8301,8301,10,19-06-2023,Pending,3286.76
8302,8302,8302,5,05-02-2025,Completed,12153.82
8303,8303,8303,9,25-02-2024,Cancelled,5492
8304,8304,8304,6,11-12-2023,Completed,8339.85
8305,8305,8305,6,21-05-2024,NA,7361.5
8306,8306,8306,3,23-11-2025,Cancelled,9637.11
8307,8307,8307,8,23-03-2025,Cancelled,13841.18
8308,8308,8308,1,03-08-2025,Completed,2345.73
8309,8309,8309,6,30-05-2025,Completed,8747.36
8310,8310,8310,10,29-10-2024,Cancelled,13726.64
8311,8311,8311,5,26-05-2025,Completed,1020.06
8312,8312,8312,2,14-06-2023,Cancelled,7940.85
8313,8313,8313,2,08-08-2024,Cancelled,10093.92
8314,8314,8314,3,10-04-2026,Completed,4247.96
8315,8315,8315,10,10-05-2023,Cancelled,9304.48
8316,8316,8316,0,02-05-2024,Completed,1015.47
8317,8317,8317,4,04-01-2024,Completed,13710.19
8318,8318,8318,10,02-11-2024,Pending,3868.32
8319,8319,8319,2,22-02-2026,Completed,13574.54
8320,8320,8320,10,03-12-2025,Completed,1935.32
8321,8321,8321,0,22-11-2025,Completed,7733.45
8322,8322,8322,3,16-07-2023,Cancelled,10389.31
8323,8323,8323,7,22-10-2023,Completed,10799.74
8324,8324,8324,6,11-08-2023,Cancelled,8086.33
8325,8325,8325,5,12-08-2023,Completed,1842.63
8326,8326,8326,5,19-09-2025,Cancelled,3885.49
8327,8327,8327,5,20-02-2026,Pending,6513.92
8328,8328,8328,7,21-10-2023,Cancelled,0
8329,8329,8329,7,19-02-2025,Completed,475.6
8330,8330,8330,4,17-09-2025,Completed,3268.18
8331,8331,8331,-2,24-05-2023,Cancelled,4779.89
8332,8332,8332,2,27-09-2023,NA,2724.42
8333,8333,8333,3,16-08-2024,Completed,11850.39
8334,8334,8334,9,07-06-2023,NA,8599.66
8335,8335,8335,10,05-04-2026,Completed,1755.67
8336,8336,8336,2,10-04-2024,Pending,4973.66
8337,8337,8337,0,18-02-2024,NA,267.38
8338,8338,8338,2,26-10-2025,Completed,2470.79
8339,8339,8339,5,12-09-2023,Completed,6673
8340,8340,8340,7,10-12-2025,Pending,5298.96
8341,8341,8341,4,24-09-2024,Completed,6422.9
8342,8342,8342,10,26-03-2025,NA,4090.45
8343,8343,8343,6,03-08-2025,NA,9210.99
8344,8344,8344,10,01-06-2023,Completed,9584.28
8345,8345,8345,5,12-12-2024,Pending,5368.71
8346,8346,8346,9,05-05-2025,NA,3493.53
8347,8347,8347,7,18-05-2023,Completed,3857.34
8348,8348,8348,2,21-09-2024,Completed,3698.83
8349,8349,8349,10,26-02-2025,Cancelled,7861.96
8350,8350,8350,4,28-12-2025,Cancelled,1985.18
8351,8351,8351,9,06-02-2025,Cancelled,3175.71
8352,8352,8352,4,16-10-2025,NA,11826.56
8353,8353,8353,0,23-06-2025,NA,415.81
8354,8354,8354,0,13-06-2023,Pending,7638.74
8355,8355,8355,5,14-10-2023,Pending,1788
8356,8356,8356,4,04-04-2025,Pending,0
8357,8357,8357,4,13-11-2024,Completed,1966.53
8358,8358,8358,2,13-08-2023,Pending,619.03
8359,8359,8359,1,09-04-2024,NA,254.83
8360,8360,8360,1,26-06-2024,NA,14842.41
8361,8361,8361,7,19-05-2024,Completed,8738.99
8362,8362,8362,5,24-06-2023,Pending,10279.38
8363,8363,8363,2,10-08-2025,Cancelled,4335.64
8364,8364,8364,4,15-08-2025,Completed,2484.87
8365,8365,8365,8,21-01-2026,Completed,3067.92
8366,8366,8366,-2,16-08-2024,Cancelled,12135.27
8367,8367,8367,5,24-04-2026,Completed,14050.29
8368,8368,8368,10,09-05-2024,Pending,11406.24
8369,8369,8369,0,12-08-2024,Completed,7672.21
8370,8370,8370,-2,13-08-2025,Completed,191.22
8371,8371,8371,1,10-06-2024,NA,4574.97
8372,8372,8372,1,17-09-2025,Completed,12265.09
8373,8373,8373,7,02-12-2025,Pending,12912.71
8374,8374,8374,0,15-12-2024,Completed,0
8375,8375,8375,9,08-01-2024,NA,1957.31
8376,8376,8376,5,13-11-2023,Completed,6315.74
8377,8377,8377,0,26-02-2026,Pending,3352.25
8378,8378,8378,3,19-07-2025,Completed,1852.92
8379,8379,8379,4,18-12-2025,Cancelled,2994.55
8380,8380,8380,10,28-05-2023,Completed,995.75
8381,8381,8381,6,02-07-2025,Completed,1483.41
8382,8382,8382,6,17-07-2025,Completed,10809.14
8383,8383,8383,4,25-12-2023,Pending,925.66
8384,8384,8384,10,29-08-2023,Cancelled,4200.41
8385,8385,8385,4,15-12-2025,NA,13788.29
8386,8386,8386,2,28-05-2025,Pending,6222.5
8387,8387,8387,4,23-08-2025,Completed,4138.69
8388,8388,8388,9,09-02-2024,Completed,3289.9
8389,8389,8389,5,23-05-2025,Completed,13492.73
8390,8390,8390,7,19-02-2026,Pending,2610.32
8391,8391,8391,7,28-11-2024,Cancelled,7530.1
8392,8392,8392,1,06-06-2023,NA,9292.39
8393,8393,8393,9,20-12-2025,Completed,10067.31
8394,8394,8394,10,17-10-2025,Completed,4593.13
8395,8395,8395,6,10-09-2024,Completed,2452.52
8396,8396,8396,1,11-10-2023,Completed,7131.65
8397,8397,8397,9,18-12-2023,NA,10573.07
8398,8398,8398,0,03-04-2026,Cancelled,927.74
8399,8399,8399,5,30-09-2024,Completed,8419.99
8400,8400,8400,0,22-06-2023,NA,0
8401,8401,8401,2,06-10-2024,Completed,12440.41
8402,8402,8402,2,01-01-2024,Cancelled,11994.83
8403,8403,8403,6,15-10-2024,Pending,7504.38
8404,8404,8404,1,27-10-2025,Cancelled,11130.43
8405,8405,8405,2,12-06-2024,Completed,8096.09
8406,8406,8406,1,01-12-2023,Completed,8004.31
8407,8407,8407,0,25-03-2025,Pending,10466.77
8408,8408,8408,3,18-08-2023,NA,14189.1
8409,8409,8409,2,24-02-2026,Completed,820.07
8410,8410,8410,2,20-07-2023,Pending,10727.75
8411,8411,8411,2,10-09-2023,Cancelled,3317.92
8412,8412,8412,0,23-07-2023,Cancelled,8002.98
8413,8413,8413,5,12-07-2025,Pending,10476.62
8414,8414,8414,7,28-10-2025,Cancelled,7363.97
8415,8415,8415,9,13-09-2023,Pending,6925.2
8416,8416,8416,0,08-01-2026,Completed,4865.72
8417,8417,8417,9,21-11-2025,Pending,13970.92
8418,8418,8418,4,19-09-2025,Completed,13799.85
8419,8419,8419,3,03-04-2024,NA,7904.98
8420,8420,8420,9,26-10-2023,Pending,924.57
8421,8421,8421,0,08-06-2023,Cancelled,4455.77
8422,8422,8422,-2,29-01-2024,Cancelled,7721.12
8423,8423,8423,4,06-11-2024,Cancelled,8530.59
8424,8424,8424,9,06-11-2023,NA,12712.08
8425,8425,8425,4,12-06-2024,Pending,14794.08
8426,8426,8426,4,18-12-2023,Cancelled,10595.15
8427,8427,8427,-2,05-03-2026,Cancelled,11094.2
8428,8428,8428,4,07-08-2024,Cancelled,13338.93
8429,8429,8429,8,24-11-2025,Cancelled,8068.09
8430,8430,8430,-2,24-08-2025,Pending,14597.45
8431,8431,8431,7,28-07-2025,NA,6911.35
8432,8432,8432,3,02-09-2023,Pending,2678.26
8433,8433,8433,1,16-06-2023,Pending,7174.09
8434,8434,8434,5,14-07-2023,NA,6669.04
8435,8435,8435,8,17-01-2024,Completed,2080.97
8436,8436,8436,6,17-08-2024,Pending,802.94
8437,8437,8437,6,12-02-2026,NA,7258.59
8438,8438,8438,2,07-12-2025,NA,5535.2
8439,8439,8439,-2,27-03-2025,Pending,9790.44
8440,8440,8440,5,28-04-2024,Pending,1174.77
8441,8441,8441,9,21-12-2024,Completed,9447.34
8442,8442,8442,2,24-01-2025,Completed,2141.86
8443,8443,8443,4,13-06-2023,NA,876.35
8444,8444,8444,7,27-03-2026,NA,3307.44
8445,8445,8445,6,02-01-2024,Completed,8795.39
8446,8446,8446,10,05-01-2024,Pending,12221.86
8447,8447,8447,4,25-06-2024,Completed,10406.87
8448,8448,8448,1,16-10-2024,Cancelled,13845.62
8449,8449,8449,4,10-12-2024,Completed,7342.22
8450,8450,8450,5,14-11-2023,Completed,13755.95
8451,8451,8451,4,08-04-2025,Pending,2726.34
8452,8452,8452,9,11-07-2025,Completed,14543.36
8453,8453,8453,4,28-12-2023,Completed,13291.17
8454,8454,8454,10,16-12-2025,Completed,596.86
8455,8455,8455,7,28-09-2023,Pending,8264.65
8456,8456,8456,1,16-11-2024,NA,9915.62
8457,8457,8457,3,10-05-2024,Cancelled,5086.29
8458,8458,8458,8,26-06-2025,Completed,6939.04
8459,8459,8459,7,19-03-2025,Cancelled,8347.96
8460,8460,8460,2,10-03-2026,NA,11826.91
8461,8461,8461,1,16-03-2024,Cancelled,14863.43
8462,8462,8462,2,06-12-2023,Cancelled,7514.85
8463,8463,8463,0,18-11-2025,Completed,7920.67
8464,8464,8464,1,16-01-2025,NA,1873.11
8465,8465,8465,5,13-03-2024,Completed,889.48
8466,8466,8466,4,27-08-2025,Pending,6259.29
8467,8467,8467,10,12-05-2025,Pending,197.07
8468,8468,8468,4,10-04-2026,Cancelled,14458.04
8469,8469,8469,2,24-04-2024,Cancelled,6367.51
8470,8470,8470,2,19-06-2024,Completed,6568.36
8471,8471,8471,3,10-08-2023,Completed,10612.75
8472,8472,8472,0,15-12-2023,Completed,4014.15
8473,8473,8473,3,30-11-2023,Pending,6988.59
8474,8474,8474,8,14-12-2024,NA,4818.3
8475,8475,8475,7,25-01-2026,Completed,535.36
8476,8476,8476,5,03-12-2025,Cancelled,8692.25
8477,8477,8477,4,23-02-2024,NA,10768.27
8478,8478,8478,4,17-07-2025,Completed,2167.71
8479,8479,8479,5,09-11-2023,Completed,9241.46
8480,8480,8480,4,20-03-2026,Cancelled,9452.76
8481,8481,8481,1,02-08-2025,NA,8953.93
8482,8482,8482,9,16-04-2026,Completed,6422.19
8483,8483,8483,4,17-03-2024,NA,5258.31
8484,8484,8484,0,04-08-2024,Completed,8993.57
8485,8485,8485,-2,25-05-2023,Pending,6926.43
8486,8486,8486,8,07-06-2024,Completed,9138.08
8487,8487,8487,1,24-07-2025,NA,13007.1
8488,8488,8488,8,26-01-2026,NA,11316.35
8489,8489,8489,0,05-02-2024,Pending,1728.14
8490,8490,8490,6,19-09-2025,Cancelled,2358.27
8491,8491,8491,4,26-03-2026,NA,11288.61
8492,8492,8492,7,29-07-2024,Pending,9878.03
8493,8493,8493,10,17-05-2024,Completed,7811.44
8494,8494,8494,4,19-01-2024,Pending,3456.35
8495,8495,8495,5,15-03-2025,NA,14192.46
8496,8496,8496,6,13-04-2026,NA,2726.56
8497,8497,8497,3,02-12-2024,Pending,2149.41
8498,8498,8498,4,16-02-2026,Completed,13555.67
8499,8499,8499,4,26-03-2026,NA,13319.48
8500,8500,8500,0,10-10-2025,Pending,0
8501,8501,8501,2,09-04-2025,Completed,2546.33
8502,8502,8502,4,16-09-2023,NA,12532.7
8503,8503,8503,1,20-10-2025,Completed,7714.85
